model,b1,log10c0,p1,E1,E2,log10delta1,log10delta2,pop_frac1,pop_frac2,strategy1,strategy2,batches,steady_state,fullname
1,0.5,0,0.65,1,0.9,-0.5,-1.5,0.650000007,0.349999993,1,2.64762356984414e-312,1037,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_568.mat
1,0.5,0,0.65,1,0.9,-0.5,-1,0.650000007,0.349999993,1,2.73249072867917e-312,1037,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_569.mat
1,0.5,0,0.65,1,0.9,-0.5,-0.5,1,0,0.410997104,0.442168165,925,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_570.mat
1,0.5,0,0.65,1,0.9,-0.5,0,0.349999993,0.650000007,1.82357389972629e-312,1,1042,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_571.mat
1,0.5,0,0.65,1,0.9,0,-2.5,0.650000007,0.349999993,1,2.60268439399322e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_572.mat
1,0.5,0,0.65,1,0.9,0,-2,0.650000007,0.349999993,1,2.61657740625495e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_573.mat
1,0.5,0,0.65,1,0.9,0,-1.5,0.650000007,0.349999993,1,2.64762356984414e-312,1037,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_574.mat
1,0.5,0,0.65,1,0.9,0,-1,0.650000007,0.349999993,1,2.73249072867917e-312,1037,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_575.mat
1,0.5,0,0.65,1,0.9,0,-0.5,0.650000007,0.349999993,1,1.36247813888858e-312,1042,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_576.mat
1,0.5,0,0.65,1,0.9,0,0,0.650000007,0.349999993,1,1.55209736847605e-311,1032,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_577.mat
1,0.5,0,0.65,1,0.925,-2.5,-2.5,1,0,0.432210607,0.439307441,908,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_578.mat
1,0.5,0,0.65,1,0.925,-2.5,-2,1,0,0.691271917,0.682531832,891,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_579.mat
1,0.5,0,0.65,1,0.925,-2.5,-1.5,0.349999993,0.650000007,1.41251569442717e-312,1,1037,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_580.mat
1,0.5,0,0.65,1,0.925,-2.5,-1,0.349999993,0.650000007,1.41251569442717e-312,1,1037,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_581.mat
1,0.5,0,0.65,1,0.925,-2.5,-0.5,0.349999993,0.650000007,1.41251569442717e-312,1,1037,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_582.mat
1,0.5,0,0.65,1,0.925,-2.5,0,0.349999993,0.650000007,1.41251569442717e-312,1,1037,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_583.mat
1,0.5,0,0.65,1,0.925,-2,-2.5,1,0,0.695529265,0.68298116,923,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_584.mat
1,0.5,0,0.65,1,0.925,-2,-2,1,0,0.422909907,0.430635457,908,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_585.mat
1,0.5,0,0.65,1,0.925,-2,-1.5,0.349999993,0.650000007,1.42044790145434e-312,1,1037,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_586.mat
1,0.5,0,0.65,1,0.925,-2,-1,0.349999993,0.650000007,1.42044790145434e-312,1,1037,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_587.mat
1,0.5,0,0.65,1,0.925,-2,-0.5,0.349999993,0.650000007,1.42044790145434e-312,1,1037,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_588.mat
1,0.5,0,0.65,1,0.925,-2,0,0.349999993,0.650000007,1.42044790145434e-312,1,1037,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_589.mat
1,0.5,0,0.65,1,0.925,-1.5,-2.5,0.650000007,0.349999993,1,2.63608556505002e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_590.mat
1,0.5,0,0.65,1,0.925,-1.5,-2,0.650000007,0.349999993,1,2.65028952309408e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_591.mat
1,0.5,0,0.65,1,0.925,-1.5,-1.5,1,0,0.738227664,0.730244143,954,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_592.mat
1,0.5,0,0.65,1,0.925,-1.5,-1,1,0,0.749839108,0.71216026,837,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_593.mat
1,0.5,0,0.65,1,0.925,-1.5,-0.5,0.349999993,0.650000007,1.51196743966262e-312,1,1038,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_594.mat
1,0.5,0,0.65,1,0.925,-1.5,0,0.349999993,0.650000007,1.51196743966262e-312,1,1038,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_595.mat
1,0.5,0,0.65,1,0.925,-1,-2.5,0.650000007,0.349999993,1,2.63608556505002e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_596.mat
1,0.5,0,0.65,1,0.925,-1,-2,0.650000007,0.349999993,1,2.65028952309408e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_597.mat
1,0.5,0,0.65,1,0.925,-1,-1.5,1,0,0.381661446,0.386731737,1135,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_598.mat
1,0.5,0,0.65,1,0.925,-1,-1,1,0,0.763322888,0.752377812,962,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_599.mat
1,0.5,0,0.65,1,0.925,-1,-0.5,0.349999993,0.650000007,1.56250834513598e-312,1,1038,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_600.mat
1,0.5,0,0.65,1,0.925,-1,0,0.349999993,0.650000007,1.56250834513598e-312,1,1038,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_601.mat
1,0.5,0,0.65,1,0.925,-0.5,-2.5,0.650000007,0.349999993,1,2.63608556505002e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_602.mat
1,0.5,0,0.65,1,0.925,-0.5,-2,0.650000007,0.349999993,1,2.65028952309408e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_603.mat
1,0.5,0,0.65,1,0.925,-0.5,-1.5,0.650000007,0.349999993,1,2.70391286598998e-312,1037,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_604.mat
1,0.5,0,0.65,1,0.925,-0.5,-1,0.650000007,0.349999993,1,2.79130499381448e-312,1037,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_605.mat
1,0.5,0,0.65,1,0.925,-0.5,-0.5,1,0,0.846676315,0.831355329,1235,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_606.mat
1,0.5,0,0.65,1,0.925,-0.5,0,0.349999993,0.650000007,1.76467365784064e-312,1,1042,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_607.mat
1,0.5,0,0.65,1,0.925,0,-2.5,0.650000007,0.349999993,1,2.63608556505002e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_608.mat
1,0.5,0,0.65,1,0.925,0,-2,0.650000007,0.349999993,1,2.65028952309408e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_609.mat
1,0.5,0,0.65,1,0.925,0,-1.5,0.650000007,0.349999993,1,2.70391286598998e-312,1037,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_610.mat
1,0.5,0,0.65,1,0.925,0,-1,0.650000007,0.349999993,1,2.79130499381448e-312,1037,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_611.mat
1,0.5,0,0.65,1,0.925,0,-0.5,0.650000007,0.349999993,1,1.42151321826024e-312,1042,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_612.mat
1,0.5,0,0.65,1,0.925,0,0,0.650000007,0.349999993,1,3.1041942322428e-311,1031,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_613.mat
1,0.5,0,0.65,1,0.95,-2.5,-2.5,1,0,0.691271917,0.684610148,1363,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_614.mat
1,0.5,0,0.65,1,0.95,-2.5,-2,1,0,0.691271917,0.685993986,1323,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_615.mat
1,0.5,0,0.65,1,0.95,-2.5,-1.5,0.349999993,0.650000007,2.79302293291999e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_616.mat
1,0.5,0,0.65,1,0.95,-2.5,-1,0.349999993,0.650000007,2.79302293291999e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_617.mat
1,0.5,0,0.65,1,0.95,-2.5,-0.5,0.349999993,0.650000007,2.79302293291999e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_618.mat
1,0.5,0,0.65,1,0.95,-2.5,0,0.349999993,0.650000007,2.79302293291999e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_619.mat
1,0.5,0,0.65,1,0.95,-2,-2.5,1,0,0.695529265,0.686393152,1399,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_620.mat
1,0.5,0,0.65,1,0.95,-2,-2,1,0,0.422909907,0.428035957,1362,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_621.mat
1,0.5,0,0.65,1,0.95,-2,-1.5,0.349999993,0.650000007,2.8086195918673e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_622.mat
1,0.5,0,0.65,1,0.95,-2,-1,0.349999993,0.650000007,2.8086195918673e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_623.mat
1,0.5,0,0.65,1,0.95,-2,-0.5,0.349999993,0.650000007,2.8086195918673e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_624.mat
1,0.5,0,0.65,1,0.95,-2,0,0.349999993,0.650000007,2.8086195918673e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_625.mat
1,0.5,0,0.65,1,0.95,-1.5,-2.5,0.650000007,0.349999993,1,2.66859795342254e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_626.mat
1,0.5,0,0.65,1,0.95,-1.5,-2,0.650000007,0.349999993,1,2.68310018578921e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_627.mat
1,0.5,0,0.65,1,0.95,-1.5,-1.5,1,0,0.49967822,0.498739559,1432,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_628.mat
1,0.5,0,0.65,1,0.95,-1.5,-1,1,0,0.738227664,0.751839297,1174,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_629.mat
1,0.5,0,0.65,1,0.95,-1.5,-0.5,0.349999993,0.650000007,1.48485584832244e-312,1,1038,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_630.mat
1,0.5,0,0.65,1,0.95,-1.5,0,0.349999993,0.650000007,1.48485584832244e-312,1,1038,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_631.mat
1,0.5,0,0.65,1,0.95,-1,-2.5,0.650000007,0.349999993,1,2.66859795342254e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_632.mat
1,0.5,0,0.65,1,0.95,-1,-2,0.650000007,0.349999993,1,2.68310018578921e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_633.mat
1,0.5,0,0.65,1,0.95,-1,-1.5,1,9.11E-20,0.381661446,0.381888895,1815,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_634.mat
1,0.5,0,0.65,1,0.95,-1,-1,1,0,0.732346127,0.723305412,1445,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_635.mat
1,0.5,0,0.65,1,0.95,-1,-0.5,0.349999993,0.650000007,1.5342852150786e-312,1,1038,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_636.mat
1,0.5,0,0.65,1,0.95,-1,0,0.349999993,0.650000007,1.5342852150786e-312,1,1038,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_637.mat
1,0.5,0,0.65,1,0.95,-0.5,-2.5,0.650000007,0.349999993,1,2.66859795342254e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_638.mat
1,0.5,0,0.65,1,0.95,-0.5,-2,0.650000007,0.349999993,1,2.68310018578921e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_639.mat
1,0.5,0,0.65,1,0.95,-0.5,-1.5,0.650000007,0.349999993,1,2.75884903231871e-312,1037,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_640.mat
1,0.5,0,0.65,1,0.95,-0.5,-1,0.650000007,0.349999993,1,1.42433881898679e-312,1038,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_641.mat
1,0.5,0,0.65,1,0.95,-0.5,-0.5,1,4.65E-20,0.846676315,0.836577588,1793,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_642.mat
1,0.5,0,0.65,1,0.95,-0.5,0,0.349999993,0.650000007,1.70648075880154e-312,1,1042,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_643.mat
1,0.5,0,0.65,1,0.95,0,-2.5,0.650000007,0.349999993,1,2.66859795342254e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_644.mat
1,0.5,0,0.65,1,0.95,0,-2,0.650000007,0.349999993,1,2.68310018578921e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_645.mat
1,0.5,0,0.65,1,0.95,0,-1.5,0.650000007,0.349999993,1,2.75884903231871e-312,1037,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_646.mat
1,0.5,0,0.65,1,0.95,0,-1,0.650000007,0.349999993,1,1.42433881898679e-312,1038,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_647.mat
1,0.5,0,0.65,1,0.95,0,-0.5,0.650000007,0.349999993,1,1.47980011430131e-312,1042,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_648.mat
1,0.5,0,0.65,1,0.95,0,0,0.650000007,0.349999993,1,1.24167749510896e-310,1029,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_649.mat
1,0.5,0,0.65,1,0.975,-2.5,-2.5,1,2.76E-16,0.691271917,0.687952377,2121,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_650.mat
1,0.5,0,0.65,1,0.975,-2.5,-2,1,8.68E-17,0.691271917,0.689434033,2061,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_651.mat
1,0.5,0,0.65,1,0.975,-2.5,-1.5,0.349999993,0.650000007,2.76167950340605e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_652.mat
1,0.5,0,0.65,1,0.975,-2.5,-1,0.349999993,0.650000007,2.76167950340605e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_653.mat
1,0.5,0,0.65,1,0.975,-2.5,-0.5,0.349999993,0.650000007,2.76167950340605e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_654.mat
1,0.5,0,0.65,1,0.975,-2.5,0,0.349999993,0.650000007,2.76167950340605e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_655.mat
1,0.5,0,0.65,1,0.975,-2,-2.5,1,7.26E-16,0.422909907,0.43264121,2184,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_656.mat
1,0.5,0,0.65,1,0.975,-2,-2,1,2.74E-16,0.695529265,0.692060885,2121,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_657.mat
1,0.5,0,0.65,1,0.975,-2,-1.5,0.349999993,0.650000007,2.77700817582103e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_658.mat
1,0.5,0,0.65,1,0.975,-2,-1,0.349999993,0.650000007,2.77700817582103e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_659.mat
1,0.5,0,0.65,1,0.975,-2,-0.5,0.349999993,0.650000007,2.77700817582103e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_660.mat
1,0.5,0,0.65,1,0.975,-2,0,0.349999993,0.650000007,2.77700817582103e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_661.mat
1,0.5,0,0.65,1,0.975,-1.5,-2.5,0.650000007,0.349999993,1,2.70023278945017e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_662.mat
1,0.5,0,0.65,1,0.975,-1.5,-2,0.650000007,0.349999993,1,2.71502070381917e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_663.mat
1,0.5,0,0.65,1,0.975,-1.5,-1.5,1,6.53E-16,0.749839108,0.745266997,2177,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_664.mat
1,0.5,0,0.65,1,0.975,-1.5,-1,1,1.74E-19,0.49967822,0.453363043,1836,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_665.mat
1,0.5,0,0.65,1,0.975,-1.5,-0.5,0.349999993,0.650000007,1.45828551984475e-312,1,1038,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_666.mat
1,0.5,0,0.65,1,0.975,-1.5,0,0.349999993,0.650000007,1.45828551984475e-312,1,1038,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_667.mat
1,0.5,0,0.65,1,0.975,-1,-2.5,0.650000007,0.349999993,1,2.70023278945017e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_668.mat
1,0.5,0,0.65,1,0.975,-1,-2,0.650000007,0.349999993,1,2.71502070381917e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_669.mat
1,0.5,0,0.65,1,0.975,-1,-1.5,1,2.03E-12,0.381661446,0.377074508,3459,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_670.mat
1,0.5,0,0.65,1,0.975,-1,-1,1,7.36E-16,0.732346127,0.727838985,2189,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_671.mat
1,0.5,0,0.65,1,0.975,-1,-0.5,0.349999993,0.650000007,1.50660430871293e-312,1,1038,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_672.mat
1,0.5,0,0.65,1,0.975,-1,0,0.349999993,0.650000007,1.50660430871293e-312,1,1038,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_673.mat
1,0.5,0,0.65,1,0.975,-0.5,-2.5,0.650000007,0.349999993,1,2.70023278945017e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_674.mat
1,0.5,0,0.65,1,0.975,-0.5,-2,0.650000007,0.349999993,1,2.71502070381917e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_675.mat
1,0.5,0,0.65,1,0.975,-0.5,-1.5,0.650000007,0.349999993,1,1.40620138899274e-312,1038,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_676.mat
1,0.5,0,0.65,1,0.975,-0.5,-1,0.650000007,0.349999993,1,1.45228825193807e-312,1038,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_677.mat
1,0.5,0,0.65,1,0.975,-0.5,-0.5,1,2.34E-14,0.846676315,0.841684712,2531,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_678.mat
1,0.5,0,0.65,1,0.975,-0.5,0,0.349999993,0.650000007,1.64924160700015e-312,1,1042,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_679.mat
1,0.5,0,0.65,1,0.975,0,-2.5,0.650000007,0.349999993,1,2.70023278945017e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_680.mat
1,0.5,0,0.65,1,0.975,0,-2,0.650000007,0.349999993,1,2.71502070381917e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_681.mat
1,0.5,0,0.65,1,0.975,0,-1.5,0.650000007,0.349999993,1,1.40620138899274e-312,1038,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_682.mat
1,0.5,0,0.65,1,0.975,0,-1,0.650000007,0.349999993,1,1.45228825193807e-312,1038,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_683.mat
1,0.5,0,0.65,1,0.975,0,-0.5,0.650000007,0.349999993,1,1.53709402404051e-312,1042,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_684.mat
1,0.5,0,0.65,1,0.975,0,0,0.650000007,0.349999993,1,6.20838663413444e-311,1030,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_685.mat
1,0.5,0,0.65,1,1,-2.5,-2.5,0.5,0.5,0.432210607,0.432210607,1000,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_686.mat
1,0.5,0,0.65,1,1,-2.5,-2,0.999999978,2.21E-08,0.691271917,0.69285171,16159,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_687.mat
1,0.5,0,0.65,1,1,-2.5,-1.5,0.349999993,0.650000007,2.73100300507887e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_688.mat
1,0.5,0,0.65,1,1,-2.5,-1,0.349999993,0.650000007,2.73100300507887e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_689.mat
1,0.5,0,0.65,1,1,-2.5,-0.5,0.349999993,0.650000007,2.73100300507887e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_690.mat
